ID,Año,Título y Medio,Ocasión y Lugar,# representaciones,Última representación,GP compositor,Título,Medio,Ocasión,Lugar,Facebook live,Universidad de Chile,# Intérpretes GP H,# Intérpretes GP M,# Intérpretes GP ND
RMCh221_067,2014,*Volveremos a las montañas (1968) para orquesta,"XIV Festival Internacional de Música Contemporánea, concierto de clausura, Teatro Universidad de Chile",1,2014-01-17,male,*Volveremos a las montañas (1968),orquesta,XIV Festival Internacional de Música Contemporánea,concierto de clausura,False,True,1.0,0.0,2.0
RMCh221_068,2013,Canzona VII (1993) para corno y cuarteto de flautas,"Música de Cámara en la Actualidad, Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile, Centro Cultural Gabriela Mistral",1,2013-11-05,male,Canzona VII (1993),corno y cuarteto de flautas,Música de Cámara en la Actualidad,Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile,False,True,3.0,2.0,1.0
RMCh221_069,2013,Canzona VII (1993) para corno y cuarteto de flautas,"Temporada Oficial, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-11-11,male,Canzona VII (1993),corno y cuarteto de flautas,Temporada Oficial,Sala Isidora Zegers,False,True,3.0,2.0,1.0
RMCh221_070,2013,"Cultivo una rosa blanca (1984) para soprano y piano, texto de José Marti","Ilse Music, Consulado de Chile en Bolivia, Concierto de Navidad, Club de la Unión, La Paz, Bolivia",1,2013-12-18,female,Cultivo una rosa blanca (1984),"soprano y piano, texto de José Marti",Ilse Music,Consulado de Chile en Bolivia,False,False,0.0,2.0,0.0
RMCh221_071,2013,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, Grand Recital Hall, Brown University",1,2013-10-01,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,Grand Recital Hall,False,False,0.0,1.0,0.0
RMCh221_072,2013,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, The Eleonor Welch Casey Theater, Regis College, Fine Arts Center, Nueva York",1,2013-10-24,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,The Eleonor Welch Casey Theater,False,False,0.0,1.0,0.0
RMCh221_073,2013,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, Bruno Walter Auditorium, Nueva York",1,2013-11-19,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,Bruno Walter Auditorium,False,False,0.0,1.0,0.0
RMCh221_074,2013,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, Katzen Art Center, Washington",1,2013-12-05,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,Katzen Art Center,False,False,0.0,1.0,0.0
RMCh221_075,2013,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, Miller Theatre, Columbia University, Nueva York",1,2013-12-11,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,Miller Theatre,False,False,0.0,1.0,0.0
RMCh221_076,2014,Al sur del Pacífico (2013) para piano,"auspicio de la Embajada de Chile en Estados Unidos, Staller Center of the Art, Nueva York",1,2014-03-10,male,Al sur del Pacífico (2013),piano,auspicio de la Embajada de Chile en Estados Unidos,Staller Center of the Art,False,False,0.0,1.0,0.0
RMCh221_077,2013,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991) para contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile","Goethe Institut, Lima, Perú",1,2013-10-12,male,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991)","contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile",Goethe Institut,Lima,False,False,0.0,0.0,2.0
RMCh221_078,2013,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991) para contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile","Auditorio del Instituto Cultural Peruano-Norteamericano del Cuzco, Perú",1,2013-10-15,male,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991)","contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile",Auditorio del Instituto Cultural Peruano-Norteamericano del Cuzco,Perú,False,False,0.0,0.0,2.0
RMCh221_079,2013,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991) para contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile","Concierto “Voces de América”, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-10-23,male,"Epigramas mapuches (Iniciación, Pienso en mis antepasados, El habla de los ríos, Caminata en el bosque) (1991)","contralto, clarinete, violín, violonchelo y piano, obra dedicada al Ensemble Bartok Chile",Concierto “Voces de América”,Sala Isidora Zegers,False,True,0.0,0.0,2.0
RMCh221_080,2013,Tres mo-men-tos (1986) para guitarra,"X Festival Internacional de Música Contemporánea Darwin Vargas, Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV), Centro de Extensión Edificio Cousiño DUOC UC. Valparaíso",1,2013-10-19,male,Tres mo-men-tos (1986),guitarra,X Festival Internacional de Música Contemporánea Darwin Vargas,Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV),False,False,1.0,0.0,0.0
RMCh221_081,2013,*AULOS (2013) para cuarteto de flautas,"Música de Cámara en la Actualidad, Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile, Centro Cultural Gabriela Mistral",1,2013-11-05,male,*AULOS (2013),cuarteto de flautas,Música de Cámara en la Actualidad,Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile,False,True,2.0,2.0,1.0
RMCh221_082,2014,*AULOS (2013) para cuarteto de flautas,"XIV Festival Internacional de Música Contemporánea, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2014-01-14,male,*AULOS (2013),cuarteto de flautas,XIV Festival Internacional de Música Contemporánea,Sala Isidora Zegers,False,True,2.0,2.0,1.0
RMCh221_083,2013,"Kára I (2013) para flauta, violonchelo y electrónica","XXIII Festival de Música Contemporánea UC, Instituto de Música, Pontificia Universidad Católica de Chile, Sala A1, Centro Cultural Gabriela Mistral (GAM)",1,2013-11-21,male,Kára I (2013),"flauta, violonchelo y electrónica",XXIII Festival de Música Contemporánea UC,Instituto de Música,False,False,2.0,1.0,0.0
RMCh221_084,2014,"Sagrado N, villancico preservado en la Catedral de Santiago de Chile (1795), edición y restauración crítica de Guillermo Marchant Espinoza","Ceremonia de donación a la Biblioteca Nacional del manuscrito original del Libro sesto, propiedad de Guillermo Marchant Espinoza (Q.E.P.D.), Sala América",1,2014-01-29,unknown,"Sagrado N, villancico preservado en la Catedral de Santiago de Chile (1795), edición y restauración crítica de Guillermo Marchant Espinoza",,Ceremonia de donación a la Biblioteca Nacional del manuscrito original del Libro sesto,propiedad de Guillermo Marchant Espinoza (Q.E.P.D.),False,False,1.0,0.0,1.0
RMCh221_085,2013,"*Todo recto, todo derecho (2013) para ensamble","PRISMAS. Festival Permanente de Creación Latinoamericana, COPIU Germina. Cciones… Primaveras Latinoamericanas, VI Curso de Perfeccionamiento en Composición dictado por Luca Belcastro, Centro Cultural Gabriela Mistral (GAM)",1,2013-12-05,male,"*Todo recto, todo derecho (2013)",ensamble,PRISMAS. Festival Permanente de Creación Latinoamericana,COPIU Germina. Cciones… Primaveras Latinoamericanas,False,False,9.0,2.0,3.0
RMCh221_086,2013,Ahad (2011) para piano,"Presentación-concierto del CD Música docta chilena, volumen 1, piano a cuatro manos, Instituto de Chile",1,2013-10-28,male,Ahad (2011),piano,Presentación-concierto del CD Música docta chilena,volumen 1,False,False,0.0,2.0,0.0
RMCh221_087,2013,Illawara sube por el canto del agua (2013) para cuarteto de flautas,"Música de Cámara en la Actualidad, Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile, Centro Cultural Gabriela Mistral (GAM)",1,2013-11-05,male,Illawara sube por el canto del agua (2013),cuarteto de flautas,Música de Cámara en la Actualidad,Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile,False,True,2.0,2.0,1.0
RMCh221_088,2013,Tus zonas prohibidas (2010) para saxofón y medios electrónicos,"Temporada Oficial, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-11-21,male,Tus zonas prohibidas (2010),saxofón y medios electrónicos,Temporada Oficial,Sala Isidora Zegers,False,True,1.0,0.0,0.0
RMCh221_089,2013,Círculos (2005) para percusión,"Temporada oficial, Sala Isidora Zegers, Departamento de Música y Sonología de la Facultad de Artes",1,2013-10-30,male,Círculos (2005),percusión,Temporada oficial,Sala Isidora Zegers,False,True,5.0,0.0,1.0
RMCh221_090,2013,¡Canto que mal me sales! (2012) para guitarra,"X Festival Internacional de Música Contemporánea Darwin Vargas, Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV), Parque Cultural de Valparaíso",1,2013-10-15,male,¡Canto que mal me sales! (2012),guitarra,X Festival Internacional de Música Contemporánea Darwin Vargas,Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV),False,False,1.0,0.0,0.0
RMCh221_091,2014,¡Canto que mal me sales! (2012) para guitarra,"XIV Festival Internacional de Música Contemporánea, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2014-01-14,male,¡Canto que mal me sales! (2012),guitarra,XIV Festival Internacional de Música Contemporánea,Sala Isidora Zegers,False,True,1.0,0.0,0.0
RMCh221_092,2013,Rito (2002) para flauta sola amplificada,"Música de Cámara en la Actualidad, Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile, Centro Cultural Gabriela Mistral",1,2013-11-05,male,Rito (2002),flauta sola amplificada,Música de Cámara en la Actualidad,Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,0.0
RMCh221_093,2013,Datura: círculo polar (2013) para ensamble de guitarras eléctricas,"X Festival Internacional de Música Contemporánea Darwin Vargas, Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV), Parque Cultural de Valparaíso",1,2013-10-15,female,Datura: círculo polar (2013),ensamble de guitarras eléctricas,X Festival Internacional de Música Contemporánea Darwin Vargas,Instituto de Música de la Pontificia Universidad Católica de Valparaíso (PUCV),False,False,1.0,0.0,1.0
RMCh221_094,2013,Re La Fa (2002) para cuarteto de flautas,"Música de Cámara en la Actualidad, Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile, Centro Cultural Gabriela Mistral",1,2013-11-05,male,Re La Fa (2002),cuarteto de flautas,Música de Cámara en la Actualidad,Temporada Oficial de Conciertos del Departamento de Música y Sonología de la Facultad de Artes de la Universidad de Chile,False,True,2.0,2.0,1.0
RMCh221_095,2013,Re La Fa (2002) para cuarteto de flautas,"Temporada Oficial, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-11-11,male,Re La Fa (2002),cuarteto de flautas,Temporada Oficial,Sala Isidora Zegers,False,True,2.0,2.0,1.0
RMCh221_096,2014,Re La Fa (2002) para cuarteto de flautas,"XIV Festival Internacional de Música Contemporánea, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2014-01-15,male,Re La Fa (2002),cuarteto de flautas,XIV Festival Internacional de Música Contemporánea,Sala Isidora Zegers,False,True,2.0,2.0,1.0
RMCh221_097,2013,Vacío (2006) para voz recitante y sonidos electrónicos,"Gabinete de Electroacústica para la Música de Arte, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-10-09,male,Vacío (2006),voz recitante y sonidos electrónicos,Gabinete de Electroacústica para la Música de Arte,Sala Isidora Zegers,False,True,0.0,1.0,0.0
RMCh221_098,2014,"Ex umbra in umbra (2012) para flauta, clarinete, percusión, piano y violonchelo","XIV Festival Internacional de Música Contemporánea, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2014-01-16,male,Ex umbra in umbra (2012),"flauta, clarinete, percusión, piano y violonchelo",XIV Festival Internacional de Música Contemporánea,Sala Isidora Zegers,False,True,1.0,0.0,2.0
RMCh221_099,2013,Sonata (2005) para clarinete y piano,"Examen de título, cátedra Interpretación Musical, especialidad clarinete, prof. Jorge Rodríguez, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-12-05,unknown,Sonata (2005),clarinete y piano,Examen de título,cátedra Interpretación Musical,False,True,1.0,1.0,0.0
RMCh221_100,2013,A Boa A Qu (2012); para ensamble,"XXIII Festival de Música Contemporánea UC, Instituto de Música, Pontificia Universidad Católica de Chile, Sala A1, Centro Cultural Gabriela Mistral (GAM)",1,2013-11-20,unknown,A Boa A Qu (2012);,ensamble,XXIII Festival de Música Contemporánea UC,Instituto de Música,False,False,8.0,6.0,1.0
RMCh221_101,2013,Laberintos y vorágines (2010) para guitarra,Centro Cultural Gabriela Mistral (GAM),1,2013-10-01,male,Laberintos y vorágines (2010),guitarra,Centro Cultural Gabriela Mistral (GAM),,False,False,0.0,0.0,1.0
RMCh221_102,2013,"TM * I. Geampara azul, II Geampara naranjo, III, Geampara rojo (2013) para violín, acordeón y cimbalom","Conciertos Estudiantiles, Obras de Cámara etapa básica y superior, Sala Isidora Zegers, Departamento de Música y Sonología, Facultad de Artes de la Universidad de Chile",1,2013-11-04,male,TM * I. Geam,"azul, II Geam",Conciertos Estudiantiles,Obras de Cámara etapa básica y superior,False,True,2.0,0.0,1.0
RMCh221_103,2013,*Peripeteia II (2013) para orquesta,"Tercer premio Concurso de Composición Luis Advis, Consejo Nacional de la Cultura y las Artes, Centro Cultural Palace, Coquimbo",1,2013-10-05,male,*Peripeteia II (2013),orquesta,Tercer premio Concurso de Composición Luis Advis,Consejo Nacional de la Cultura y las Artes,False,False,0.0,1.0,1.0
RMCh221_104,2013,Crónicas contemporáneas (2011) para ensamble de voces femeninas,"Primera Jornada de Música Contemporánea de Concepción, Aula Magna de la Universidad Católica de la Santísima Concepción",1,2013-11-04,male,Crónicas contemporáneas (2011),ensamble de voces femeninas,Primera Jornada de Música Contemporánea de Concepción,Aula Magna de la Universidad Católica de la Santísima Concepción,False,False,5.0,4.0,1.0
RMCh221_105,2013,"*La pacificación de Chile (2013) cantata para voces, trío y orquesta, texto de Esteban Correa","Salón Mecesup, Departamento de Música de la Universidad de La Serena",1,2013-10-26,male,*La pacificación de Chile (2013) cantata,"voces, trío y orquesta, texto de Esteban Correa",Salón Mecesup,Departamento de Música de la Universidad de La Serena,False,False,2.0,0.0,3.0
RMCh221_106,2013,*Pasacalle (2012) para orquesta,"Teatro Municipal de La Serena, La Serena",1,2013-11-09,male,*Pasacalle (2012),orquesta,Teatro Municipal de La Serena,La Serena,False,False,1.0,0.0,2.0
